class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
Love,0.3477928340435028,1.004518985748291,5.633904720525607e-07,0.4193452000617981,0.7813093662261963,-0.023681949824094772,0.46126213669776917,0.5916522145271301,-0.06444917619228363,0.503797709941864,0.4676482081413269,-0.106504887342453,0.5509275197982788,0.33823028206825256,-0.14582930505275726,0.3023219108581543,0.45729386806488037,-0.094113290309906,0.4462806284427643,0.4605879783630371,-0.15862007439136505,0.5392060875892639,0.522753894329071,-0.19012823700904846,0.6067848205566406,0.588612973690033,-0.20526234805583954,0.25993266701698303,0.5809459686279297,-0.11421816051006317,0.4612237513065338,0.5984019041061401,-0.17719577252864838,0.48564305901527405,0.7146051526069641,-0.18212148547172546,0.46090424060821533,0.7731459140777588,-0.18086770176887512,0.24638321995735168,0.7311093807220459,-0.13551419973373413,0.4404081702232361,0.7297900319099426,-0.19373248517513275,0.46520745754241943,0.821571409702301,-0.16958747804164886,0.4375365674495697,0.8673548698425293,-0.1449783742427826,0.24592728912830353,0.8734973669052124,-0.15882767736911774,0.4006604552268982,0.843679666519165,-0.1932777464389801,0.44834983348846436,0.8773545026779175,-0.17259353399276733,0.44712311029434204,0.9001175165176392,-0.15133044123649597
Love,0.2945328652858734,0.8211266398429871,1.4897841538186185e-06,0.34948229789733887,0.6820099353790283,-0.06626232713460922,0.40487954020500183,0.5611095428466797,-0.1365220546722412,0.470822811126709,0.5029089450836182,-0.19033239781856537,0.5343112945556641,0.4463922381401062,-0.24066665768623352,0.292531281709671,0.4548065662384033,-0.22272999584674835,0.4412584900856018,0.42908740043640137,-0.3071403503417969,0.5378973484039307,0.4665234684944153,-0.34509792923927307,0.604865312576294,0.5108758807182312,-0.362809956073761,0.2672523856163025,0.5498956441879272,-0.2191365659236908,0.45858532190322876,0.5346494913101196,-0.298796147108078,0.48612892627716064,0.6230828762054443,-0.2897283136844635,0.47044482827186584,0.695672333240509,-0.275852233171463,0.2711060047149658,0.6749407649040222,-0.2129962146282196,0.4634532332420349,0.6540262699127197,-0.2666298747062683,0.4711846709251404,0.740914523601532,-0.21773377060890198,0.4371598958969116,0.7980060577392578,-0.17755889892578125,0.2874845862388611,0.7888492345809937,-0.21225693821907043,0.4421519339084625,0.770567774772644,-0.24147270619869232,0.4515160918235779,0.7992171049118042,-0.20864324271678925,0.42612844705581665,0.8256723880767822,-0.17979349195957184
Love,0.3350101709365845,0.8190613985061646,7.778037911521096e-07,0.3882055878639221,0.6848639845848083,-0.0676143690943718,0.4286899268627167,0.5388256907463074,-0.1429913491010666,0.4743861258029938,0.44031500816345215,-0.20314756035804749,0.5175250768661499,0.32798734307289124,-0.25934696197509766,0.2959209382534027,0.4455034136772156,-0.2225504219532013,0.4515620470046997,0.39856159687042236,-0.31302884221076965,0.5420485734939575,0.4487622380256653,-0.34073829650878906,0.5962647795677185,0.48781871795654297,-0.3487901985645294,0.2639666199684143,0.5448583960533142,-0.2224431186914444,0.46978503465652466,0.5333450436592102,-0.3062942624092102,0.485261470079422,0.6637076735496521,-0.2908996343612671,0.45706242322921753,0.7101906538009644,-0.2739681005477905,0.26257845759391785,0.6675755977630615,-0.22209185361862183,0.4592287540435791,0.6450552344322205,-0.288683146238327,0.45908135175704956,0.7461941242218018,-0.24440515041351318,0.42340222001075745,0.7832493185997009,-0.20924612879753113,0.2756788730621338,0.7858396768569946,-0.226374089717865,0.42584317922592163,0.7568978071212769,-0.2727561891078949,0.4471302032470703,0.8035538792610168,-0.24955420196056366,0.435211718082428,0.8266137838363647,-0.226938396692276
Love,0.39977478981018066,0.8800371885299683,-1.028140417247414e-08,0.4434179663658142,0.7119441628456116,-0.03648274764418602,0.4647974967956543,0.5300655961036682,-0.07252305746078491,0.49108123779296875,0.3917561173439026,-0.10638464987277985,0.5345249176025391,0.26285818219184875,-0.13506874442100525,0.30171486735343933,0.42344948649406433,-0.07523524761199951,0.44977155327796936,0.39821404218673706,-0.14882232248783112,0.544060468673706,0.45899754762649536,-0.1871923953294754,0.6003155708312988,0.5012350082397461,-0.20205670595169067,0.2603234052658081,0.5305417776107788,-0.08078553527593613,0.4666936993598938,0.5272870659828186,-0.1454426795244217,0.5010737776756287,0.6534934043884277,-0.15369214117527008,0.4750007092952728,0.7258456945419312,-0.15086811780929565,0.2519879639148712,0.6600841283798218,-0.09156601130962372,0.4466419219970703,0.6479954719543457,-0.15189547836780548,0.4722052216529846,0.7439209222793579,-0.13987532258033752,0.4437927007675171,0.7926334738731384,-0.11952437460422516,0.25924745202064514,0.7952194213867188,-0.10543935000896454,0.40992483496665955,0.7653584480285645,-0.14076925814151764,0.4509182870388031,0.8042505383491516,-0.12920919060707092,0.444498211145401,0.8298099040985107,-0.11074057221412659
Love,0.3069361448287964,0.836862325668335,1.115767418014002e-06,0.3592756390571594,0.7221391201019287,-0.0651736631989479,0.4140959680080414,0.5807759761810303,-0.12360374629497528,0.472577303647995,0.4597511291503906,-0.16618826985359192,0.5213673114776611,0.316314697265625,-0.20452579855918884,0.2789505124092102,0.4550039768218994,-0.18421851098537445,0.4340640902519226,0.41936492919921875,-0.25341346859931946,0.5307886600494385,0.4488222599029541,-0.2793094217777252,0.6028198003768921,0.4955596923828125,-0.28963857889175415,0.2584202289581299,0.5299879312515259,-0.17722424864768982,0.4598349928855896,0.5432858467102051,-0.24783183634281158,0.4700828790664673,0.6561169624328613,-0.23477143049240112,0.44386255741119385,0.7305371761322021,-0.2176513820886612,0.2649311125278473,0.6291056871414185,-0.17056770622730255,0.46164989471435547,0.6180801391601562,-0.22672711312770844,0.46442991495132446,0.7174597978591919,-0.18634705245494843,0.43275946378707886,0.7692313194274902,-0.15131738781929016,0.28484833240509033,0.7208034992218018,-0.1683906614780426,0.4353197515010834,0.6952659487724304,-0.20616690814495087,0.44492024183273315,0.7253299355506897,-0.18564192950725555,0.42796939611434937,0.7357200980186462,-0.164362832903862
Love,0.3588632047176361,0.8702064752578735,3.784785747029673e-07,0.40873754024505615,0.7299834489822388,-0.05096010863780975,0.4434797465801239,0.5594223737716675,-0.09913267195224762,0.4807935655117035,0.42970919609069824,-0.1390680968761444,0.5259225964546204,0.30424898862838745,-0.17456303536891937,0.2896333634853363,0.4546273350715637,-0.1320241093635559,0.4385489225387573,0.4131994843482971,-0.21240955591201782,0.5397450923919678,0.47899550199508667,-0.25130122900009155,0.5998954772949219,0.5321639776229858,-0.26736918091773987,0.24439120292663574,0.5668551921844482,-0.13360098004341125,0.45369967818260193,0.5529593229293823,-0.2066517323255539,0.4855600595474243,0.6791205406188965,-0.2109431028366089,0.45752519369125366,0.749110221862793,-0.2061745822429657,0.2422865629196167,0.7076212167739868,-0.13795210421085358,0.4344194531440735,0.6828919053077698,-0.20141874253749847,0.4586440920829773,0.7684059739112854,-0.17912288010120392,0.43017634749412537,0.815380334854126,-0.15404511988162994,0.2554267644882202,0.8426501750946045,-0.14593569934368134,0.405487060546875,0.8046327233314514,-0.18619701266288757,0.4400448203086853,0.8417534828186035,-0.16922785341739655,0.43169644474983215,0.8680004477500916,-0.1482386291027069
Love,0.313223659992218,0.9048244953155518,9.753379117682925e-07,0.3791676163673401,0.7317931652069092,-0.031176185235381126,0.43299028277397156,0.5763815641403198,-0.07617966830730438,0.48391467332839966,0.4681612253189087,-0.11866078525781631,0.5314264297485352,0.3441331386566162,-0.1593199074268341,0.2880971431732178,0.4473803639411926,-0.11180903017520905,0.42921632528305054,0.45071035623550415,-0.17444449663162231,0.5207455158233643,0.48965007066726685,-0.20793698728084564,0.5899121165275574,0.5464940071105957,-0.2258307933807373,0.2542152404785156,0.5637667179107666,-0.12559401988983154,0.4448966979980469,0.5673712491989136,-0.1863463819026947,0.4610699713230133,0.6656844019889832,-0.18502579629421234,0.430146723985672,0.725433349609375,-0.18001434206962585,0.24814178049564362,0.7079544067382812,-0.14014019072055817,0.43135887384414673,0.6899220943450928,-0.19215922057628632,0.44454270601272583,0.7723406553268433,-0.1619744449853897,0.4074321687221527,0.815001368522644,-0.13529153168201447,0.25641578435897827,0.8385071158409119,-0.15727777779102325,0.41108500957489014,0.8163584470748901,-0.18608888983726501,0.43219754099845886,0.8459236025810242,-0.16329576075077057,0.4056043028831482,0.8613880276679993,-0.1431902050971985
Love,0.3603844940662384,0.9299478530883789,1.3275762000830582e-07,0.40105339884757996,0.7562333941459656,-0.027216274291276932,0.4225727915763855,0.5773628354072571,-0.057925138622522354,0.45375561714172363,0.4467471241950989,-0.08816587179899216,0.4950835108757019,0.3235006034374237,-0.11493188142776489,0.2652949392795563,0.47055143117904663,-0.06546143442392349,0.4068603515625,0.4375948905944824,-0.12801022827625275,0.49767833948135376,0.5060073137283325,-0.16251419484615326,0.5547754764556885,0.5626863241195679,-0.17738693952560425,0.22761353850364685,0.5727748870849609,-0.07437541335821152,0.4181004464626312,0.5657241344451904,-0.13070063292980194,0.45975205302238464,0.6783922910690308,-0.14306598901748657,0.45038458704948425,0.7509755492210388,-0.14625240862369537,0.21881523728370667,0.7016478776931763,-0.08676472306251526,0.3957728147506714,0.6853854656219482,-0.13764767348766327,0.43322089314460754,0.7616748213768005,-0.13049986958503723,0.42146968841552734,0.8074737787246704,-0.1169402226805687,0.22271351516246796,0.8300554156303406,-0.10120509564876556,0.3569008708000183,0.7964144945144653,-0.1289929300546646,0.4006078243255615,0.8211352825164795,-0.11873546242713928,0.4017695188522339,0.8433353900909424,-0.10452602058649063
Love,0.2719337046146393,0.9135781526565552,5.960063163001905e-07,0.34277278184890747,0.7326772809028625,-0.022865314036607742,0.38588517904281616,0.5512861609458923,-0.0540454275906086,0.4200732409954071,0.4263233244419098,-0.08454715460538864,0.45623499155044556,0.302720308303833,-0.11279920488595963,0.2475329339504242,0.4347325563430786,-0.07698388397693634,0.37507784366607666,0.4170907139778137,-0.12874609231948853,0.45055949687957764,0.46090078353881836,-0.155331552028656,0.5033896565437317,0.5143975019454956,-0.16879209876060486,0.21623386442661285,0.5386901497840881,-0.09059049934148788,0.38309720158576965,0.5154972076416016,-0.14553502202033997,0.4176449179649353,0.6168271899223328,-0.15048153698444366,0.4093542695045471,0.6932460069656372,-0.14851558208465576,0.20539729297161102,0.6652745008468628,-0.1055467426776886,0.36739856004714966,0.6267133951187134,-0.15500597655773163,0.4010314643383026,0.7074863314628601,-0.13568858802318573,0.38827234506607056,0.7656726837158203,-0.11455747485160828,0.2065722644329071,0.7879409790039062,-0.12189451605081558,0.33946511149406433,0.7366672158241272,-0.15089057385921478,0.37348634004592896,0.7637417316436768,-0.13534152507781982,0.3655509650707245,0.7836102247238159,-0.11947236955165863
Love,0.3226546347141266,0.8778530359268188,7.629772369455168e-08,0.37651607394218445,0.7114226222038269,-0.022630613297224045,0.3933767080307007,0.5370964407920837,-0.044732414186000824,0.4008943438529968,0.4105947017669678,-0.06750617921352386,0.42372414469718933,0.2907872498035431,-0.08678257465362549,0.2401028871536255,0.43347781896591187,-0.04576057195663452,0.35183149576187134,0.3979644775390625,-0.0969940647482872,0.42799925804138184,0.4565317928791046,-0.12228229641914368,0.4771924912929535,0.5038749575614929,-0.132968008518219,0.2002876102924347,0.517208456993103,-0.05630776286125183,0.36141589283943176,0.507405161857605,-0.11249761283397675,0.3949759006500244,0.6282682418823242,-0.12536323070526123,0.38134443759918213,0.6926496028900146,-0.12619136273860931,0.18809646368026733,0.6277493238449097,-0.07005961239337921,0.34009647369384766,0.6104048490524292,-0.1256965696811676,0.3698730170726776,0.7035090923309326,-0.12073712795972824,0.35382866859436035,0.7457782626152039,-0.10611742734909058,0.18880359828472137,0.7398950457572937,-0.08514076471328735,0.30343106389045715,0.705634355545044,-0.12102250009775162,0.3487201929092407,0.7443802356719971,-0.1139395460486412,0.3566950857639313,0.7657070755958557,-0.09964463114738464
Love,0.2603192627429962,0.9134898781776428,4.2126850985368947e-07,0.3415270745754242,0.733089029788971,-0.016471154987812042,0.37251368165016174,0.55990070104599,-0.039331015199422836,0.3874031603336334,0.44423797726631165,-0.06379474699497223,0.4063411056995392,0.3275499939918518,-0.0854787528514862,0.24289825558662415,0.44208380579948425,-0.05291762948036194,0.3478538990020752,0.42445310950279236,-0.09896986186504364,0.4123593270778656,0.46598172187805176,-0.12098739296197891,0.4574193060398102,0.5137419700622559,-0.13192389905452728,0.2071278989315033,0.5170432925224304,-0.06651019304990768,0.351249635219574,0.5270708203315735,-0.11538325250148773,0.37150463461875916,0.6320829391479492,-0.12027151882648468,0.3563312590122223,0.6863687038421631,-0.11931490153074265,0.1914929896593094,0.6236758232116699,-0.08234993368387222,0.3338811695575714,0.6228933334350586,-0.13159367442131042,0.34924444556236267,0.7053102850914001,-0.11637767404317856,0.3277484178543091,0.742473840713501,-0.09811203926801682,0.18777786195278168,0.735256552696228,-0.09927123785018921,0.30638763308525085,0.7081290483474731,-0.13266652822494507,0.3388943374156952,0.7393051981925964,-0.12228261679410934,0.3347407281398773,0.7497426271438599,-0.1088029146194458
Love,0.307852178812027,0.8949105739593506,-4.067241832217405e-08,0.3652456998825073,0.728070080280304,-0.015408997423946857,0.38152581453323364,0.5609122514724731,-0.031645793467760086,0.38553422689437866,0.44256702065467834,-0.050487298518419266,0.39711421728134155,0.32877016067504883,-0.06651706248521805,0.24729210138320923,0.46821075677871704,-0.030564958229660988,0.3416355848312378,0.43157243728637695,-0.07533995062112808,0.4056064188480377,0.48327958583831787,-0.09853213280439377,0.4453426003456116,0.5307363867759705,-0.10816431790590286,0.2101777195930481,0.5423237085342407,-0.041679732501506805,0.34636175632476807,0.5333370566368103,-0.09027080237865448,0.3754885792732239,0.6381285190582275,-0.10353967547416687,0.36601710319519043,0.6978133916854858,-0.10543528199195862,0.1965962052345276,0.6362587809562683,-0.05583123490214348,0.32751694321632385,0.6245065927505493,-0.10487941652536392,0.3495063781738281,0.7074660658836365,-0.10313782840967178,0.33599013090133667,0.7448761463165283,-0.09185072779655457,0.1943688839673996,0.7316960096359253,-0.07091348618268967,0.29544946551322937,0.7012788653373718,-0.10291630029678345,0.33674556016921997,0.7397575378417969,-0.09814301878213882,0.3488524556159973,0.7631478309631348,-0.08636258542537689
Love,0.3223651945590973,0.8485186100006104,-1.8547682145708677e-07,0.36941346526145935,0.700099527835846,-0.023395011201500893,0.3833613991737366,0.554797887802124,-0.04399082809686661,0.3883756399154663,0.44818663597106934,-0.06525397300720215,0.39917469024658203,0.3498237133026123,-0.08296207338571548,0.25550001859664917,0.46183037757873535,-0.03304751589894295,0.34693485498428345,0.434009313583374,-0.08288993686437607,0.4075626730918884,0.4835471510887146,-0.11370978504419327,0.44352012872695923,0.5233628153800964,-0.1283353865146637,0.22127819061279297,0.5320477485656738,-0.039995335042476654,0.34755682945251465,0.5279844403266907,-0.09015321731567383,0.3798559606075287,0.6256868839263916,-0.10768536478281021,0.37526556849479675,0.6847614049911499,-0.11263997852802277,0.20766568183898926,0.6212435364723206,-0.0509735643863678,0.3282849192619324,0.6121171116828918,-0.09925954788923264,0.3554839789867401,0.6896407604217529,-0.09951899200677872,0.34662991762161255,0.7248337864875793,-0.08961540460586548,0.20526909828186035,0.7146440148353577,-0.06381583958864212,0.2972482144832611,0.6899462938308716,-0.09343302994966507,0.33237794041633606,0.7255330681800842,-0.0886085107922554,0.3347342610359192,0.7435526847839355,-0.07702673226594925
